movie_id,title,original_language,popularity,vote_average,vote_count,runtime,budget,revenue,director,release_date,release_year,release_month,budget_category,rating_category,status,tagline,overview,decade
762509,Mufasa: The Lion King,en,18.7434,7.309,2673,118,200000000,722631756,Barry Jenkins,2024-12-18,2024,12,Blockbuster,Good,Released,The story of an orphan who would be king.,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",2020s
559,Spider-Man 3,en,18.6789,6.463,15249,139,258000000,894983373,Sam Raimi,2007-05-01,2007,5,Blockbuster,Average,Released,The greatest battle lies within.,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",2000s
76341,Mad Max: Fury Road,en,18.6703,7.634,24123,121,150000000,378858340,George Miller,2015-05-13,2015,5,Blockbuster,Good,Released,The future belongs to the mad.,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",2010s
77,Memento,en,18.6436,8.176,16290,113,9000000,40060108,Christopher Nolan,2000-10-11,2000,10,Low,Excellent,Released,Some memories are best forgotten.,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",2000s
1294203,My Fault: London,en,18.5953,7.397,575,119,0,0,Dani Girdwood,2025-02-12,2025,2,Unknown,Good,Released,,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",2020s
1402,The Pursuit of Happyness,en,18.5928,7.887,10615,117,55000000,307077295,Gabriele Muccino,2006-12-14,2006,12,High,Good,Released,"For his son, one man will reach for the impossible.",A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,2000s
292238,Horrible High Heels,cn,18.546,4.5,13,95,0,0,Mao Chiang-Pang,1996-01-06,1996,1,Unknown,Poor,Released,,"Someone has been skinning dead bodies and using their hide to make shoes. All of a sudden, a shoe factory whose business has been on the low side for some time improves tremendously.",1990s
406997,Wonder,en,18.5058,8.1,8263,113,20000000,315025930,Stephen Chbosky,2017-11-13,2017,11,Medium,Excellent,Released,Who gives you the courage to face the world?,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",2010s
1352310,Rodrigue in Love,fr,18.4961,6.2,138,102,0,0,Johann Dionnet,2025-06-18,2025,6,Unknown,Average,Released,,"A struggling actor, Stéphane arrives with his troupe at the Avignon Festival to perform a boulevard play. There, he meets Fanny, a renowned actress, and falls under her spell. Taking advantage of a misunderstanding to get closer to her, Stéphane sinks into a lie that he will have to keep going for the duration of the festival... but which will quickly overwhelm him!",2020s
8966,Twilight,en,18.4536,6.282,14424,122,37000000,393616788,Catherine Hardwicke,2008-11-20,2008,11,Medium,Average,Released,"When you can live forever, what do you live for?","When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",2000s
73861,A Serbian Film,sr,18.4528,5.442,2215,104,0,0,Srđan Spasojević,2010-01-06,2010,1,Unknown,Average,Released,Not all films have a happy ending.,"Retired porn star Milos leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",2010s
1317672,Love Me Love Me,en,18.4474,5.936,265,99,0,0,Roger Kumble,2026-02-12,2026,2,Unknown,Average,Released,,"After her brother's death, June moves to Milan for a fresh start, finding comfort in Will, the perfect honor student at her new international school. But when his troubled best friend James—hiding a dangerous life in clandestine MMA fights—sparks a rivalry that quickly turns into irresistible attraction, June must choose between safety and a love that upends everything she thought she wanted.",2020s
1706197,Scandal Queen,tl,18.4221,5.0,1,71,0,0,Topel Lee,2026-06-05,2026,6,Unknown,Average,Released,,"An erotic thriller about Mara, a woman who seduces celebrities and influencers to secretly film and blackmail them for money. But when love enters the picture, her dangerous scheme begins to fall apart.",2020s
1315772,Minions & Monsters,en,18.4165,0.0,0,90,0,0,Pierre Coffin,2026-06-24,2026,6,Unknown,Poor,Post Production,Hollywood has a monster problem.,"This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",2020s
1232889,Malta,es,18.3995,5.4,8,97,0,0,Natalia Santa,2024-03-08,2024,3,Unknown,Average,Released,,"Mariana is a systematic girl. She studies English and German at a language school. She works in a call center as many hours as possible and saves everything she earns. To entertain herself a little, she looks for men in bars with whom she only plans to spend one night. Why compromise if she just wants to travel? That is Mariana's plan, to go away and what better than to an island in the Mediterranean. But Gabriel, an unlikely boy who keeps getting into her life with bad jokes and uncomfortable questions, forces her to look at herself and wonder what she wants to run away from.",2020s
552524,Lilo & Stitch,en,18.3639,7.2,2175,108,100000000,1038027526,Dean Fleischer Camp,2025-05-17,2025,5,High,Good,Released,Hold on to your coconuts.,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,2020s
847742,Drishyam 3,ml,18.3594,7.417,6,157,21000000,0,Jeethu Joseph,2026-05-21,2026,5,Medium,Good,Released,The past never stays silent,"To protect his family and their dark secret, Georgekutty faces an organized new threat. As walls close in and cracks widen, how much more is he willing to sacrifice ?",2020s
858024,Hamnet,en,18.3555,7.746,1384,125,30000000,107756183,Chloé Zhao,2025-11-26,2025,11,Medium,Good,Released,Keep your heart open.,"The powerful story of love and loss that inspired the creation of Shakespeare's timeless masterpiece, Hamlet.",2020s
